Source,Target 
192332,103815 
192332,103828 
192332,148759 
192332,190854 
192332,249009 
192332,103899 
192332,146 
192332,259505 
192332,235220 
192332,243145 
192360,52822 
192360,68725 
192360,68726 
192360,106912 
192360,44159 
192360,162082 
192389,184649 
192389,110707 
192462,178795 
192621,28135 
192621,40023 
192621,66225 
192621,97618 
192621,111413 
192621,31088 
192621,66224 
192621,98389 
192621,199565 
192624,24098 
192624,74807 
192624,90264 
192624,186186 
192624,36589 
192624,29409 
192629,24098 
192629,50893 
192629,97424 
192629,44824 
192629,36589 
192629,54087 
192629,249675 
192629,66225 
192629,29413 
192629,147746 
192629,72521 
192629,197704 
192629,192624 
192629,87606 
192763,187928 
193181,6199 
193181,108216 
193181,154299 
193181,251890 
193181,122326 
193181,44970 
193531,100436 
193531,227671 
193531,55063 
193531,19427 
193580,21447 
193580,89422 
193580,71192 
193580,181291 
193580,229448 
193580,89420 
193580,91830 
193580,165655 
193676,82951 
193676,82953 
193676,227969 
193676,15835 
193676,186093 
193676,74501 
193676,218663 
193676,15845 
193676,186094 
193676,95187 
193676,61696 
193780,62013 
193780,91857 
193780,125666 
193786,425 
193786,31558 
193786,63786 
193786,46799 
193786,5704 
193786,141300 
193786,149273 
193786,160633 
193786,214266 
193786,228751 
193786,6698 
193786,160642 
193896,125834 
194303,135334 
194303,135335 
194303,31780 
194303,135336 
194325,246320 
194325,8985 
194325,251013 
194328,31088 
194328,61363 
194612,95170 
194612,161449 
194612,161472 
194612,36497 
194612,227969 
194612,55120 
194612,31088 
194612,53144 
194628,125834 
194628,62151 
194628,22996 
195016,122206 
195016,108191 
195016,215390 
195016,253036 
195016,35315 
195016,231143 
195016,255724 
195016,122347 
195016,108217 
195085,155082 
195633,25221 
195633,86322 
195633,86325 
195633,86327 
195633,144819 
195633,164768 
195633,225260 
195633,37628 
195633,25228 
195633,108228 
195633,55533 
195633,183503 
195633,201556 
195864,225260 
195864,142190 
195864,240695 
195864,240697 
195864,10538 
195864,105562 
195864,187063 
195864,28131 
195864,174558 
195864,180836 
195864,22100 
195864,43735 
195864,59217 
195864,235225 
196014,124483 
196014,1154 
196014,105610 
196014,89877 
196014,66388 
196014,226210 
196014,102559 
196014,162600 
196014,156023 
196014,3521 
196301,180793 
196301,191585 
196301,61675 
196301,159640 
196301,22102 
196301,2967 
196376,32498 
196376,49277 
196376,107509 
196376,144669 
196376,251890 
196376,244647 
196376,244646 
196376,244658 
196376,172113 
196376,244645 
196376,218499 
196378,28146 
196378,83969 
196378,45406 
196378,196419 
196378,256530 
196378,256547 
196378,256545 
196378,256538 
196379,68382 
196379,83969 
196379,86933 
196379,144953 
196379,196378 
196379,256582 
196379,124171 
196384,92678 
196384,253036 
196384,87591 
196384,44963 
196384,11311 
196384,79946 
196384,203477 
196384,68323 
196384,99963 
196384,65846 
196384,19868 
196386,196388 
196386,256530 
196388,146324 
196388,146329 
196388,1153 
196388,191592 
196389,11310 
196389,32498 
196389,148012 
196389,163679 
196389,196376 
196389,32500 
196404,69329 
196404,161758 
196404,172113 
196404,211633 
196405,64909 
196405,94074 
196405,108205 
196405,144668 
196405,191842 
196405,4827 
196405,159639 
196405,32498 
196405,196376 
196405,256229 
196405,16857 
196405,108208 
196405,124517 
196405,223021 
196405,159247 
196406,122386 
196406,127311 
196406,122206 
196406,108191 
196406,11928 
196406,45406 
196406,108323 
196406,108193 
196406,213634 
196406,90633 
196406,191840 
196406,69329 
196406,74363 
196406,126191 
196412,61675 
196412,68370 
196412,102613 
196412,251899 
196412,196379 
196412,174436 
196419,196378 
196419,83969 
196419,28132 
196460,108191 
196460,240697 
196460,30136 
196475,251890 
196475,42174 
196475,112318 
196475,157714 
196475,187063 
196475,76427 
196475,28147 
196475,44940 
196475,35351 
196475,255724 
196475,250426 
196475,122397 
196475,28155 
196475,93868 
196495,215391 
196495,196384 
196495,203477 
196495,201648 
196495,199506 
196496,146329 
196496,146315 
196496,38301 
196496,171641 
196496,146324 
196496,196405 
196500,218497 
196500,101784 
196500,146315 
196500,248140 
196500,196513 
196500,28132 
196500,11315 
196500,86550 
196513,86821 
196513,182525 
196513,196389 
196513,146315 
196513,73517 
196513,146335 
196513,38301 
196513,159247 
196513,146324 
196513,86550 
196738,8583 
196738,95168 
196738,95184 
196738,36497 
196738,104583 
196738,95204 
196738,177627 
196738,78890 
196738,204 
196738,205 
196738,248551 
196738,79029 
196738,20358 
196738,177733 
197267,237449 
197267,237448 
197267,197324 
197267,248724 
197267,197271 
197267,248719 
197271,197267 
197271,237449 
197271,197324 
197271,237450 
197271,248724 
197271,125344 
197324,170089 
197324,197271 
197324,237449 
197324,237448 
197324,237450 
197324,248724 
197324,248719 
197356,66389 
197356,191842 
197356,251894 
197356,16702 
197356,16649 
197356,97078 
197356,191958 
197356,16655 
197356,89879 
197356,191852 
197356,191854 
197356,191832 
197356,5361 
197356,191867 
197356,191865 
197356,191866 
197356,191918 
197356,191900 
197356,62412 
197356,191862 
197356,1165 
197356,62416 
197356,19874 
197356,191909 
197356,191863 
197356,191868 
197356,5374 
197356,62417 
197356,191861 
197356,5369 
197356,1160 
197392,63697 
197392,63701 
197392,171526 
197392,191958 
197392,155602 
197392,85937 
197392,219031 
197392,201648 
197392,255301 
197393,55552 
197393,111704 
197393,138208 
197393,138219 
197393,138230 
197393,155275 
197393,158773 
197393,30604 
197393,191842 
197393,40474 
197393,111761 
197393,130571 
197394,20614 
197394,138208 
197394,138219 
197394,138224 
197394,138230 
197394,155275 
197394,11928 
197394,24225 
197394,121349 
197394,29601 
197454,55505 
197454,138219 
197454,138224 
197454,138230 
197454,191909 
197454,42174 
197454,215390 
197454,182525 
197454,148001 
197454,148002 
197454,231143 
197454,122328 
197558,111704 
197558,139697 
197558,63669 
197558,19006 
197558,43726 
197558,171679 
197558,183904 
197701,87592 
197701,191593 
197704,49776 
197704,113875 
197704,3168 
197704,97612 
197705,49112 
197705,90635 
197705,11928 
197705,122334 
197705,16579 
197705,174556 
197705,107493 
197814,113873 
197814,113875 
197814,107008 
197814,210152 
197814,18393 
198137,74735 
198137,152720 
198137,156445 
198137,157714 
198137,169657 
198137,28133 
198213,24982 
198213,66419 
198213,66420 
198213,76907 
198213,252185 
198213,160386 
198213,246020 
198213,115351 
198244,25221 
198244,86322 
198244,184097 
198244,225260 
198244,22099 
198244,144819 
198244,164768 
198244,138379 
198244,52350 
198526,121369 
198526,146150 
198526,122653 
198526,199562 
198526,161449 
198526,7619 
198966,3602 
198966,16327 
198966,99797 
198966,89119 
198969,71192 
198969,207315 
198969,226009 
198969,253249 
198969,198970 
198969,227101 
198969,122701 
198969,227103 
198970,122701 
198970,129861 
198970,198969 
198970,21447 
198970,207315 
198970,227101 
199157,47580 
199157,97424 
199157,137883 
199157,1155 
199157,155082 
199157,101784 
199157,597 
199363,113360 
199363,127274 
199363,199094 
199365,199363 
199368,93866 
199368,169686 
199368,178187 
199368,213026 
199368,198137 
199368,74735 
199369,91934 
199369,213026 
199369,246672 
199369,76431 
199369,149593 
199437,237584 
199504,76430 
199504,167722 
199506,174558 
199506,148012 
199506,122326 
199506,196384 
199506,68370 
199506,249986 
199506,59660 
199509,131430 
199509,122326 
199509,57589 
199562,186115 
199562,199567 
199562,124246 
199565,175286 
199565,24655 
199565,52690 
199567,38920 
199567,199562 
199567,26047 
199567,19426 
199567,183502 
199570,112777 
199570,24653 
199570,70786 
199570,95239 
199661,251890 
199661,122206 
199661,104555 
199661,66238 
199661,64909 
199661,108192 
199661,124517 
199661,108226 
199661,122341 
200332,71192 
200332,226009 
200332,253251 
200332,75373 
200332,253249 
200332,114588 
200332,198970 
200332,228226 
200332,108400 
200420,237562 
200420,70196 
200420,199570 
200420,226048 
200420,79304 
200426,164664 
200426,107361 
200549,104583 
200549,89422 
200549,129861 
200587,24499 
200587,227969 
200587,236117 
200740,156227 
200740,128596 
200740,23294 
200740,32831 
200740,161440 
200740,161660 
200740,88771 
200740,214253 
200740,41660 
200740,5716 
200740,121953 
200740,159237 
200740,112087 
201017,169207 
201017,89876 
201117,124086 
201117,192621 
201117,1165 
201117,29413 
201117,147746 
201120,201117 
201120,29409 
201120,124094 
201120,147746 
201120,124086 
201120,72538 
201544,25221 
201544,86322 
201544,86325 
201544,86326 
201544,86327 
201544,160223 
201544,225260 
201544,177651 
201544,108212 
201544,1568 
201544,87355 
201544,144819 
201544,164768 
201544,216558 
201544,25327 
201556,86318 
201556,225260 
201556,240878 
201556,92678 
201556,76430 
201556,58810 
201556,197701 
201556,55532 
201557,55500 
201557,86318 
201557,86325 
201557,86326 
201557,86327 
201557,132949 
201557,164768 
201557,183861 
201557,225260 
201557,108191 
201557,240878 
201557,124517 
201557,183512 
201557,58810 
201557,124521 
201557,178265 
201557,201556 
201557,195633 
201648,16681 
201648,49430 
201648,63701 
201648,171526 
201648,155602 
201648,114411 
201648,16648 
201648,108226 
201648,183848 
201648,216085 
201648,16684 
201712,94128 
201712,32924 
201712,29409 
201712,29414 
201712,39694 
201712,85937 
201712,222494 
201712,147999 
201873,177651 
201873,148453 
201873,111898 
201873,138630 
201873,5360 
201873,239321 
201873,109555 
201873,238258 
201873,40462 
201873,180243 
201873,201874 
201874,57904 
201874,109555 
201874,201873 
201874,246320 
201874,40474 
201874,12290 
201874,202070 
201874,238258 
201874,38923 
201874,180243 
201874,201880 
201880,109555 
201880,201874 
201880,74130 
201880,40474 
201880,16642 
201880,215335 
201880,238258 
201880,201873 
201880,219360 
201880,38923 
201880,180243 
201928,117943 
202070,125716 
202070,154656 
202070,239317 
202070,175933 
202070,105618 
202143,9536 
202143,52690 
202143,161731 
202143,168640 
202143,103899 
202143,217463 
202143,155664 
202143,19923 
202143,52688 
202143,190861 
202143,215486 
202143,103815 
202143,95344 
202144,9283 
202144,10009 
202144,10110 
202144,31557 
202144,41056 
202144,46799 
202144,46801 
202144,46814 
202144,52688 
202144,54527 
202144,57723 
202144,95343 
202144,103899 
202144,155664 
202144,168639 
202144,190854 
202144,64260 
202144,249009 
202144,52410 
202144,202146 
202144,27605 
202144,259546 
202144,95339 
202144,56394 
202144,161730 
202144,215581 
202144,215486 
202144,9697 
202144,202143 
202144,147320 
202144,425 
202144,260036 
202144,95344 
202144,32040 
202144,54522 
202145,46799 
202145,52690 
202145,86528 
202145,100076 
202145,149273 
202145,249009 
202145,202144 
202145,244824 
202145,57724 
202145,217463 
202145,46801 
202145,259546 
202145,217466 
202145,54526 
202145,161730 
202145,214266 
202145,67568 
202145,260036 
202145,200426 
202146,10110 
202146,41055 
202146,52410 
202146,54519 
202146,95343 
202146,177303 
202146,202144 
202146,57723 
202146,46799 
202146,249009 
202146,146 
202146,136308 
202146,57724 
202146,103283 
202146,155664 
202146,259546 
202146,217466 
202146,161730 
202146,143352 
202146,190854 
202146,241396 
202146,141300 
202146,95382 
202146,184664 
202146,131339 
202146,103815 
202146,91378 
202146,103821 
202146,9248 
202146,94277 
202146,187669 
202146,210726 
202146,60120 
202146,57586 
202146,9269 
202146,249006 
202147,52690 
202147,100076 
202147,103813 
202147,161731 
202147,46799 
202147,241398 
202147,189083 
202147,215486 
202147,9536 
202149,217463 
202149,32830 
202149,241398 
202149,103819 
202149,178137 
202149,207218 
202149,95382 
202149,260036 
202149,9264 
202301,10109 
202301,259505 
202301,215486 
202301,203940 
202301,248574 
202301,70332 
202374,214253 
202387,199562 
202626,31558 
202626,56394 
202626,141548 
202626,241400 
202626,190849 
202626,70332 
202626,135250 
202626,243136 
202626,193786 
202711,25206 
202711,126854 
202805,28147 
202805,35318 
202805,79946 
202805,37627 
202805,37353 
202805,108228 
202805,121360 
202917,10377 
202917,24139 
202917,43762 
202917,124385 
202917,55529 
202917,87355 
202917,183855 
202917,124636 
202917,25297 
202917,135227 
202917,1954 
202917,25287 
202917,201544 
202917,164768 
202917,56301 
202917,66419 
202917,124605 
202917,124521 
202917,176166 
202917,96306 
202917,20815 
202917,131430 
202917,66420 
202917,74363 
202917,144668 
202917,15051 
202917,154870 
202917,101408 
202917,82126 
202917,56279 
202917,25284 
202917,124496 
202917,97489 
202917,52845 
202917,117802 
202917,244015 
202917,25224 
202917,124604 
202917,245586 
202917,210496 
202917,167226 
202917,124482 
203370,102563 
203370,153780 
203370,250342 
203476,140739 
203476,169207 
203476,224878 
203476,72537 
203476,131586 
203477,118579 
203477,196384 
203477,87591 
203477,178236 
203477,256229 
203477,98776 
203477,95239 
203695,121348 
203695,29007 
203930,9275 
203930,21345 
203930,230598 
203930,46799 
203930,249009 
203930,168639 
203930,103899 
203930,10110 
203930,95343 
203930,136308 
203930,54519 
203930,244824 
203930,217463 
203930,103283 
203930,86528 
203930,168640 
203930,9250 
203930,9247 
203930,259546 
203930,95339 
203930,217466 
203930,103813 
203930,190861 
203930,11675 
203930,241395 
203930,54529 
203930,9280 
203930,91378 
203930,231922 
203930,9279 
203930,54539 
203930,95334 
203930,9536 
203930,260036 
203930,189705 
203930,247049 
203940,9997 
203940,32040 
203940,202301 
203940,4801 
203940,54519 
203940,259505 
203940,103283 
203940,116728 
203940,250647 
204016,174175 
204016,68725 
204016,211630 
204016,14936 
204016,157856 
204016,121982 
204016,240983 
204016,167722 
204016,90630 
204016,187846 
204016,62412 
204016,22109 
204016,125666 
204016,235219 
204016,223034 
204106,128596 
204106,134865 
204106,74130 
204106,134855 
204345,75261 
204345,30604 
204345,171640 
204345,244654 
204345,210150 
204422,207315 
204422,136493 
204422,222238 
204422,183495 
204422,182266 
204422,205640 
204422,204423 
204422,93718 
204422,93710 
204422,135336 
204422,93714 
204422,205642 
204422,49326 
204422,91561 
204422,104231 
204422,94147 
204423,12622 
204423,12625 
204423,146292 
204423,204422 
204423,89422 
204423,207315 
204423,226506 
204423,237584 
204423,136493 
204423,222238 
204423,79613 
204423,29105 
204423,246295 
204423,135336 
204423,251827 
204423,207317 
204423,108401 
204423,204426 
204423,226510 
204423,207322 
204423,104231 
204426,12622 
204426,12625 
204426,14016 
204426,204423 
204426,89422 
204426,207315 
204426,136493 
204426,222238 
204426,79613 
204426,29105 
204426,246295 
204426,213191 
204426,135336 
204426,251827 
204426,176326 
204426,226510 
204426,207322 
204426,104231 
204944,100974 
204944,130686 
204944,130688 
204944,154794 
204944,225260 
204944,10377 
204944,15026 
204944,20815 
204944,233053 
204998,31780 
204998,122653 
204998,191661 
204998,187928 
204998,15495 
204998,122652 
204998,74620 
204998,169057 
204998,31786 
204998,164658 
204998,194303 
204998,191662 
204998,31785 
205005,40464 
205005,152927 
205005,156819 
205005,12582 
205005,40474 
205396,177975 
205396,61675 
205396,197392 
205640,96514 
205640,222238 
205640,29105 
205640,246295 
205640,205642 
205640,104231 
205641,83415 
205641,182804 
205641,207315 
205641,230714 
205641,79613 
205641,63933 
205641,205640 
205642,96514 
205642,205640 
205642,207315 
205642,89420 
205642,93710 
205642,104231 
205775,68725 
205775,205776 
205775,22730 
205776,44159 
205776,74843 
205776,182516 
205776,183491 
205776,205775 
205776,68725 
205776,250795 
205776,242629 
205776,97571 
205776,126496 
205777,99693 
205777,107470 
205777,110580 
205777,118829 
205777,68725 
205777,243949 
205777,108211 
205782,251899 
205782,251890 
205782,43762 
205782,35318 
205782,35316 
205782,138640 
205782,180713 
205785,155275 
205785,256113 
205785,196412 
205785,51143 
205785,239784 
205785,97386 
205785,118579 
205785,148036 
205785,224877 
205785,101420 
205785,101408 
205793,251899 
205793,37627 
205793,145998 
205793,180771 
205834,77729 
205834,158701 
205834,251899 
205834,251890 
205834,22099 
205834,43762 
205834,156453 
205834,37627 
205834,121412 
205834,43777 
205834,233052 
205834,233056 
205859,136912 
205978,96100 
206505,32820 
206505,62416 
206505,89624 
206505,154299 
206505,29406 
206505,50893 
206505,89877 
206505,168630 
206505,218120 
206656,184649 
206656,207124 
207124,206656 
207148,122206 
207148,211632 
207148,101759 
207148,121094 
207148,22109 
207148,213635 
207148,218498 
207315,14016 
207315,89422 
207315,136493 
207315,136494 
207315,146292 
207315,204422 
207315,204426 
207315,205642 
207315,222238 
207315,29105 
207315,207317 
207317,207315 
207317,21447 
207317,20863 
207317,207322 
207317,146292 
207322,207315 
207322,226506 
207322,74853 
207322,14016 
207322,104231 
207322,203476 
207535,124171 
207535,215390 
207535,107493 
207535,231143 
207935,182525 
207935,213026 
207935,85546 
208445,176647 
208445,176667 
208465,148036 
208465,237754 
208465,97424 
208465,14936 
208465,191585 
208465,211632 
208465,83969 
208465,1155 
208465,1153 
208465,123945 
208465,61675 
208465,109101 
208465,196379 
208465,127946 
208465,163328 
208465,211631 
208465,90630 
208465,127754 
208465,258517 
208465,211633 
208465,59217 
208465,235635 
208465,211634 
208465,211644 
208529,6733 
208529,161612 
208529,32832 
208529,161660 
208529,41660 
208529,6700 
208665,57723 
208665,4801 
208665,52410 
208665,54526 
208665,54523 
208665,91378 
208665,86530 
208749,46799 
208749,249009 
208749,168639 
208749,202144 
208749,136308 
208749,259505 
208749,19923 
208749,241400 
208749,109921 
208749,9268 
208749,56394 
208749,143352 
208749,11675 
208749,184664 
208749,184668 
208749,9280 
208749,9283 
208749,94277 
208749,243136 
208749,53118 
208749,192332 
208751,9248 
208751,9262 
208751,19923 
208751,53118 
208751,91380 
208751,184718 
208751,103899 
208751,9247 
208751,41056 
208751,103828 
208751,228774 
208751,178137 
208751,207218 
208751,202149 
208774,37015 
208774,239144 
208774,115454 
208790,19877 
209171,177701 
209171,36497 
209171,228840 
209171,31088 
209171,104583 
209171,53144 
209171,20866 
209171,95184 
209171,166257 
209171,216156 
209171,104584 
209171,100130 
209171,45543 
209171,48982 
209171,257491 
209171,6567 
209171,259238 
209171,259234 
209171,121900 
209442,252185 
209442,153058 
209442,87597 
209442,87594 
209442,45355 
209442,45357 
209442,29407 
209442,251596 
209552,237584 
209552,237209 
209552,74620 
209552,119392 
209552,119395 
209552,194303 
209552,108812 
209552,13092 
209552,119405 
209644,36497 
209644,48727 
209644,74501 
209644,163348 
209644,8583 
209644,95177 
209644,79025 
209886,74114 
209899,71505 
209899,128596 
209899,227969 
209899,20866 
209899,218640 
209899,218663 
209899,69785 
209899,154695 
209899,10917 
209899,216442 
209899,10625 
209899,160572 
209899,2880 
209899,218684 
209899,237872 
209899,156949 
209939,251890 
209939,76482 
209939,58011 
209961,191848 
209961,215391 
209961,76430 
210150,121993 
210150,126854 
210150,70646 
210150,44963 
210150,244886 
210152,71127 
210152,76907 
210152,197814 
210152,113875 
210152,87592 
210152,87594 
210152,251597 
210152,243949 
210168,25245 
210168,49108 
210168,57614 
210168,87955 
210168,210150 
210170,239340 
210170,202070 
210170,239336 
210177,98776 
210177,239317 
210177,47170 
210177,239353 
210177,175933 
210431,153880 
210431,237562 
210431,112732 
210489,11928 
210489,102849 
210489,108221 
210489,122334 
210489,181842 
210489,251890 
210489,108205 
210489,45406 
210489,251891 
210489,169667 
210489,28303 
210489,122348 
210489,122340 
210489,122397 
210493,11928 
210493,122334 
210493,127305 
210493,136065 
210493,251890 
210493,108191 
210493,108205 
210493,236613 
210493,127303 
210493,87591 
210493,16655 
210493,16857 
210493,196386 
210494,251890 
210494,122206 
210494,25054 
210494,157863 
210494,25055 
210496,37628 
210496,76429 
210496,97494 
210496,117133 
210496,251899 
210496,256239 
210581,11928 
210581,16173 
210581,16705 
210581,55505 
210581,122334 
210581,127305 
210581,122206 
210581,108205 
210581,236613 
210581,127303 
210581,30604 
210581,108323 
210581,101778 
210581,5361 
210581,122348 
210581,139465 
210581,191992 
210726,46814 
210726,18429 
210726,62859 
210726,217466 
210726,10009 
210726,225134 
210726,119405 
210739,52690 
210739,103283 
210739,103899 
210739,57724 
210739,217463 
210739,95339 
210739,9997 
210739,190861 
210739,95239 
210739,103815 
210739,100076 
210739,164622 
210739,31557 
210904,74635 
210904,252751 
210904,156818 
210904,210905 
210904,258517 
210904,21347 
210904,210906 
210904,91976 
210904,29598 
210904,138630 
210904,124171 
210904,29601 
210904,18393 
210904,258526 
210904,32920 
210905,210904 
210905,229352 
210905,252751 
210905,188769 
210905,135952 
210905,258517 
210905,47169 
210905,91976 
210905,86648 
210905,149836 
210905,74635 
210905,36326 
210905,258526 
210905,48670 
210905,32920 
210906,76907 
210906,210904 
210906,166 
210906,252751 
210906,191587 
210906,188769 
210906,119175 
210906,258517 
210906,248140 
210906,91976 
210906,86648 
210906,164768 
210906,74635 
210906,210910 
210906,144668 
210906,258526 
210907,38830 
210907,249985 
210907,12580 
210907,229352 
210907,252751 
210907,121982 
210907,191403 
210907,169666 
210907,138434 
210907,135952 
210907,114316 
210907,258517 
210907,91976 
210907,244886 
210907,107473 
210907,86648 
210907,124171 
210907,149836 
210907,74635 
210907,16653 
210907,258526 
210907,197394 
210907,55565 
210907,83106 
210907,210908 
210907,32920 
210907,201874 
210908,210907 
210908,252751 
210908,258517 
210908,91976 
210908,74635 
210908,40463 
210908,258526 
210908,117802 
210909,12580 
210909,229352 
210909,252751 
210909,188769 
210909,16655 
210909,135952 
210909,210907 
210909,34392 
210909,258517 
210909,91976 
210909,53582 
210909,191881 
210909,149836 
210909,250342 
210909,74635 
210909,258526 
210909,197394 
210909,38830 
210909,32920 
210910,210906 
210910,14936 
210910,252751 
210910,191587 
210910,188769 
210910,258517 
210910,76907 
210910,244886 
210910,124171 
210910,210911 
210910,74635 
210911,210910 
210911,14936 
210911,249985 
210911,113875 
210911,240695 
210911,252751 
210911,188769 
210911,258517 
210911,76907 
210911,91976 
210911,244886 
210911,210912 
210911,124171 
210911,74635 
210912,210911 
210912,252185 
210912,229352 
210912,252751 
210912,36589 
210912,188769 
210912,258517 
210912,91976 
210912,191894 
210912,47172 
210912,74635 
210912,252754 
210912,17275 
210912,199661 
210912,130571 
210914,237754 
210914,14936 
210914,113875 
210914,166 
210914,252751 
210914,1154 
210914,32922 
210914,176164 
210914,225202 
210914,76907 
210914,91976 
210914,29412 
210914,244886 
210914,29699 
210914,198213 
210914,29601 
210914,210152 
210914,94451 
210914,74635 
210914,247152 
210914,258261 
211082,122653 
211082,122650 
211082,139717 
211082,191661 
211082,15495 
211082,21983 
211082,38702 
211082,31786 
211082,122651 
211082,164664 
211082,31782 
211082,191669 
211082,191662 
211082,122656 
211082,31785 
211082,122655 
211345,99840 
211479,144953 
211479,182525 
211479,10198 
211479,191855 
211479,77769 
211479,22836 
211479,244886 
211479,224478 
211479,174667 
211479,244874 
211479,134210 
211479,112366 
211539,135424 
211539,21447 
211539,26846 
211539,100183 
211630,34719 
211630,67600 
211630,97424 
211630,206505 
211630,77008 
211630,35317 
211630,159640 
211630,9600 
211630,208790 
211630,223034 
211631,97424 
211631,127754 
211631,174667 
211631,237754 
211631,83641 
211631,15835 
211631,1156 
211631,211634 
211632,33284 
211632,148011 
211632,191585 
211632,191864 
211632,1156 
211632,213635 
211632,211644 
211633,1155 
211633,12580 
211633,97424 
211633,191585 
211633,94128 
211633,183554 
211633,127754 
211634,211631 
211634,237754 
211634,211630 
211634,97424 
211634,77008 
211634,169668 
211634,174667 
211638,211630 
211638,155581 
211638,66224 
211638,44824 
211638,34719 
211638,156818 
211638,94073 
211638,66228 
211638,211644 
211644,211632 
211644,122206 
211644,237754 
211644,211630 
211644,155082 
211644,136528 
211843,205777 
212147,4276 
212147,191842 
212147,191837 
212147,16649 
212147,191867 
212147,191865 
212147,191847 
212147,191918 
212147,187787 
212147,191849 
212147,191853 
212147,191981 
212147,73915 
212147,212160 
212147,191942 
212147,191988 
212147,191833 
212147,73918 
212147,210494 
212147,191868 
212147,73917 
212147,191899 
212147,191845 
212147,191995 
212147,4282 
212147,212157 
212148,4282 
212148,191863 
212148,191938 
212148,191942 
212148,191842 
212148,191837 
212148,16649 
212148,191958 
212148,16655 
212148,191832 
212148,191835 
212148,191865 
212148,191847 
212148,47169 
212148,191864 
212148,187787 
212148,191849 
212148,73915 
212148,192100 
212148,73918 
212148,73917 
212148,33801 
212149,191849 
212149,191863 
212149,191842 
212149,191837 
212149,16649 
212149,191858 
212149,16655 
212149,191867 
212149,191865 
212149,191847 
212149,191918 
212149,187787 
212149,191892 
212149,191853 
212149,73915 
212149,191942 
212149,191988 
212149,73918 
212149,191938 
212149,191845 
212149,73917 
212149,33801 
212149,212157 
212149,212150 
212150,191842 
212150,191837 
212150,16649 
212150,16655 
212150,191832 
212150,191867 
212150,191847 
212150,191918 
212150,187787 
212150,191849 
212150,191892 
212150,191853 
212150,191851 
212150,190542 
212150,192026 
212150,73915 
212150,4273 
212150,191942 
212150,192100 
212150,191988 
212150,191833 
212150,73918 
212150,73917 
212150,191899 
212150,33801 
212155,47169 
212155,191851 
212155,191842 
212155,191837 
212155,16649 
212155,191858 
212155,16655 
212155,191832 
212155,191839 
212155,191847 
212155,191918 
212155,191900 
212155,187787 
212155,191849 
212155,191892 
212155,191853 
212155,212156 
212155,191981 
212155,73915 
212155,191942 
212155,191898 
212155,192100 
212155,191988 
212155,73918 
212155,191868 
212155,73917 
212155,191899 
212155,212147 
212155,190539 
212155,33801 
212156,47169 
212156,191851 
212156,191863 
212156,212155 
212156,191842 
212156,191837 
212156,16649 
212156,191858 
212156,16655 
212156,191832 
212156,191839 
212156,191847 
212156,191918 
212156,191900 
212156,187787 
212156,191862 
212156,212158 
212156,191849 
212156,191853 
212156,191892 
212156,191981 
212156,73915 
212156,191898 
212156,191988 
212156,192100 
212156,191833 
212156,73918 
212156,191868 
212156,4294 
212156,73917 
212156,191899 
212156,212147 
212156,33801 
212157,191863 
212157,212147 
212157,191842 
212157,191837 
212157,16649 
212157,191858 
212157,16655 
212157,191867 
212157,191865 
212157,191847 
212157,191918 
212157,187787 
212157,191849 
212157,191892 
212157,191853 
212157,73915 
212157,191988 
212157,73918 
212157,191938 
212157,73917 
212157,191845 
212157,33801 
212157,190539 
212158,191851 
212158,192069 
212158,212156 
212158,191842 
212158,191837 
212158,16649 
212158,191858 
212158,16655 
212158,191832 
212158,191867 
212158,191865 
212158,191847 
212158,191918 
212158,191900 
212158,187787 
212158,192015 
212158,191849 
212158,191853 
212158,191892 
212158,191981 
212158,212160 
212158,73915 
212158,212155 
212158,191898 
212158,222491 
212158,191988 
212158,73918 
212158,191868 
212158,73917 
212158,212147 
212158,33801 
212158,212157 
212160,5361 
212160,191851 
212160,191898 
212160,212147 
212160,212158 
212160,191842 
212160,191837 
212160,16649 
212160,191858 
212160,16655 
212160,191832 
212160,191839 
212160,191867 
212160,191865 
212160,47169 
212160,191918 
212160,191900 
212160,191864 
212160,187787 
212160,191849 
212160,191892 
212160,212156 
212160,191981 
212160,73915 
212160,191942 
212160,212155 
212160,191988 
212160,73918 
212160,191938 
212160,73917 
212160,191899 
212160,191845 
212160,191995 
212160,33801 
212160,212149 
212184,184169 
212337,199562 
212337,146 
212337,4801 
212337,188843 
212337,42564 
212337,62229 
212337,95239 
212833,15838 
212833,92496 
212833,95179 
212833,128596 
212833,36497 
212833,228840 
212833,95181 
212833,127588 
212833,55120 
212833,31088 
212833,104583 
212833,53144 
212833,79025 
212833,8584 
212833,246320 
212833,101024 
212833,83641 
212833,95168 
212833,72823 
212833,125345 
212833,127604 
212833,257525 
212833,99875 
212833,213184 
213020,122329 
213020,7657 
213020,213026 
213020,199369 
213021,68725 
213021,122327 
213023,76429 
213023,108206 
213023,251893 
213023,216156 
213023,37654 
213023,108196 
213023,214358 
213026,93866 
213026,199368 
213026,199369 
213026,226857 
213027,90634 
213027,169207 
213028,26203 
213028,171767 
213028,250847 
213039,107006 
213039,87592 
213066,226211 
213066,226600 
213066,251597 
213083,21447 
213083,181291 
213083,79613 
213083,20863 
213083,89421 
213083,91830 
213083,169967 
213083,227103 
213184,48727 
213184,79025 
213184,143260 
213184,20866 
213184,101024 
213184,216442 
213191,89422 
213191,237584 
213267,171641 
213267,155601 
213267,249986 
213267,75144 
213267,204345 
213464,25335 
