Source,Target,Type,Id,Label,timeset,Weight
76495,29371,Directed,115248,,,1
76495,6206,Directed,115249,,,1
76495,82802,Directed,115250,,,1
76495,26887,Directed,115251,,,1
76495,104117,Directed,115252,,,1
76495,98543,Directed,115253,,,1
76495,70554,Directed,115254,,,1
76496,109472,Directed,115255,,,1
76496,80789,Directed,115256,,,1
76496,105047,Directed,115257,,,1
76496,82926,Directed,115258,,,1
76496,73353,Directed,115259,,,1
76517,3370,Directed,115260,,,1
76517,15823,Directed,115261,,,1
76517,32051,Directed,115262,,,1
76517,44828,Directed,115263,,,1
76517,50518,Directed,115264,,,1
76517,69437,Directed,115265,,,1
76517,70636,Directed,115266,,,1
76517,74962,Directed,115267,,,1
76517,82277,Directed,115268,,,1
76517,89643,Directed,115269,,,1
76517,84011,Directed,115270,,,1
76517,78787,Directed,115271,,,1
76517,70977,Directed,115272,,,1
76517,92844,Directed,115273,,,1
76517,91714,Directed,115274,,,1
76517,98497,Directed,115275,,,1
76517,102677,Directed,115276,,,1
76529,12595,Directed,115277,,,1
76529,25107,Directed,115278,,,1
76529,31233,Directed,115279,,,1
76529,35251,Directed,115280,,,1
76529,46157,Directed,115281,,,1
76529,50020,Directed,115282,,,1
76529,60622,Directed,115283,,,1
76529,70636,Directed,115284,,,1
76529,72363,Directed,115285,,,1
76529,72853,Directed,115286,,,1
76529,11995,Directed,115287,,,1
76529,5985,Directed,115288,,,1
76529,69437,Directed,115289,,,1
76529,74168,Directed,115290,,,1
76529,78033,Directed,115291,,,1
76529,61185,Directed,115292,,,1
76529,96015,Directed,115293,,,1
76529,50565,Directed,115294,,,1
76677,7634,Directed,115295,,,1
76677,37810,Directed,115296,,,1
76677,40683,Directed,115297,,,1
76677,11480,Directed,115298,,,1
76677,104467,Directed,115299,,,1
76677,36040,Directed,115300,,,1
76677,91217,Directed,115301,,,1
76677,84230,Directed,115302,,,1
76677,106070,Directed,115303,,,1
76677,95098,Directed,115304,,,1
76677,58849,Directed,115305,,,1
76677,69437,Directed,115306,,,1
76677,18055,Directed,115307,,,1
76677,79513,Directed,115308,,,1
76677,16184,Directed,115309,,,1
76677,84827,Directed,115310,,,1
76677,8388,Directed,115311,,,1
76677,69186,Directed,115312,,,1
76677,94926,Directed,115313,,,1
76677,86525,Directed,115314,,,1
76709,87310,Directed,115315,,,1
76709,101422,Directed,115316,,,1
76709,7207,Directed,115317,,,1
76709,76819,Directed,115318,,,1
76709,107591,Directed,115319,,,1
76709,23661,Directed,115320,,,1
76709,78443,Directed,115321,,,1
76709,3158,Directed,115322,,,1
76709,2042,Directed,115323,,,1
76709,78125,Directed,115324,,,1
76709,103075,Directed,115325,,,1
76709,66090,Directed,115326,,,1
76709,34105,Directed,115327,,,1
76709,52399,Directed,115328,,,1
76709,12379,Directed,115329,,,1
76709,100377,Directed,115330,,,1
76709,30087,Directed,115331,,,1
76709,19668,Directed,115332,,,1
76709,69186,Directed,115333,,,1
76709,50251,Directed,115334,,,1
76709,4656,Directed,115335,,,1
76709,91721,Directed,115336,,,1
76709,29426,Directed,115337,,,1
76768,3683,Directed,115338,,,1
76768,5402,Directed,115339,,,1
76768,18401,Directed,115340,,,1
76768,21188,Directed,115341,,,1
76768,50516,Directed,115342,,,1
76768,8704,Directed,115343,,,1
76768,17767,Directed,115344,,,1
76768,99265,Directed,115345,,,1
76768,19518,Directed,115346,,,1
76768,58986,Directed,115347,,,1
76768,97198,Directed,115348,,,1
76768,91751,Directed,115349,,,1
76768,108683,Directed,115350,,,1
76768,66465,Directed,115351,,,1
76768,96061,Directed,115352,,,1
76768,74277,Directed,115353,,,1
76768,44881,Directed,115354,,,1
76768,78741,Directed,115355,,,1
76768,2469,Directed,115356,,,1
76768,69842,Directed,115357,,,1
76768,2930,Directed,115358,,,1
76768,100928,Directed,115359,,,1
76768,24860,Directed,115360,,,1
76768,40339,Directed,115361,,,1
76768,98666,Directed,115362,,,1
76768,79531,Directed,115363,,,1
76768,56508,Directed,115364,,,1
76768,30682,Directed,115365,,,1
76792,9722,Directed,115366,,,1
76792,10017,Directed,115367,,,1
76792,24758,Directed,115368,,,1
76792,40697,Directed,115369,,,1
76792,49856,Directed,115370,,,1
76792,69441,Directed,115371,,,1
76792,105483,Directed,115372,,,1
76792,90637,Directed,115373,,,1
76792,87310,Directed,115374,,,1
76792,100345,Directed,115375,,,1
76792,5578,Directed,115376,,,1
76792,18590,Directed,115377,,,1
76792,80817,Directed,115378,,,1
76792,69437,Directed,115379,,,1
76792,53787,Directed,115380,,,1
76792,55106,Directed,115381,,,1
76792,94731,Directed,115382,,,1
76792,16768,Directed,115383,,,1
76792,62907,Directed,115384,,,1
76792,97578,Directed,115385,,,1
76792,76794,Directed,115386,,,1
76792,69186,Directed,115387,,,1
76792,40730,Directed,115388,,,1
76792,97185,Directed,115389,,,1
76792,94926,Directed,115390,,,1
76792,79337,Directed,115391,,,1
76792,54907,Directed,115392,,,1
76794,1463,Directed,115393,,,1
76794,9722,Directed,115394,,,1
76794,24758,Directed,115395,,,1
76794,28058,Directed,115396,,,1
76794,32683,Directed,115397,,,1
76794,34859,Directed,115398,,,1
76794,72949,Directed,115399,,,1
76794,76792,Directed,115400,,,1
76794,105483,Directed,115401,,,1
76794,87310,Directed,115402,,,1
76794,31354,Directed,115403,,,1
76794,58279,Directed,115404,,,1
76794,73353,Directed,115405,,,1
76794,22268,Directed,115406,,,1
76794,70644,Directed,115407,,,1
76794,17774,Directed,115408,,,1
76794,66332,Directed,115409,,,1
76794,55106,Directed,115410,,,1
76794,69437,Directed,115411,,,1
76794,91483,Directed,115412,,,1
76794,81374,Directed,115413,,,1
76794,66568,Directed,115414,,,1
76794,94731,Directed,115415,,,1
76794,70977,Directed,115416,,,1
76794,62907,Directed,115417,,,1
76794,97578,Directed,115418,,,1
76794,75824,Directed,115419,,,1
76794,69186,Directed,115420,,,1
76794,95367,Directed,115421,,,1
76794,48887,Directed,115422,,,1
76794,69516,Directed,115423,,,1
76794,53787,Directed,115424,,,1
76794,95274,Directed,115425,,,1
76794,82704,Directed,115426,,,1
76794,18590,Directed,115427,,,1
76794,94866,Directed,115428,,,1
76819,3158,Directed,115429,,,1
76819,29487,Directed,115430,,,1
76819,55048,Directed,115431,,,1
76819,73704,Directed,115432,,,1
76819,98741,Directed,115433,,,1
76819,66422,Directed,115434,,,1
76819,62465,Directed,115435,,,1
76819,7207,Directed,115436,,,1
76819,31260,Directed,115437,,,1
76898,28499,Directed,115438,,,1
76898,73907,Directed,115439,,,1
76909,4709,Directed,115440,,,1
76909,17915,Directed,115441,,,1
76909,18401,Directed,115442,,,1
76909,45195,Directed,115443,,,1
76909,48454,Directed,115444,,,1
76909,51277,Directed,115445,,,1
76909,60012,Directed,115446,,,1
76909,78223,Directed,115447,,,1
76909,8010,Directed,115448,,,1
76909,57685,Directed,115449,,,1
76909,71402,Directed,115450,,,1
76909,67445,Directed,115451,,,1
76909,8704,Directed,115452,,,1
76909,56672,Directed,115453,,,1
76909,97198,Directed,115454,,,1
76909,94281,Directed,115455,,,1
76909,40556,Directed,115456,,,1
76909,68454,Directed,115457,,,1
76909,101285,Directed,115458,,,1
76909,72359,Directed,115459,,,1
76909,31853,Directed,115460,,,1
76909,81264,Directed,115461,,,1
76909,87929,Directed,115462,,,1
76909,74454,Directed,115463,,,1
76909,107525,Directed,115464,,,1
76909,101951,Directed,115465,,,1
76909,67983,Directed,115466,,,1
76909,91751,Directed,115467,,,1
76909,10303,Directed,115468,,,1
76909,14666,Directed,115469,,,1
76909,79531,Directed,115470,,,1
76909,72861,Directed,115471,,,1
76988,99518,Directed,115472,,,1
77062,39581,Directed,115473,,,1
77062,45222,Directed,115474,,,1
77062,53760,Directed,115475,,,1
77062,55112,Directed,115476,,,1
77062,69148,Directed,115477,,,1
77062,103075,Directed,115478,,,1
77062,103243,Directed,115479,,,1
77062,77244,Directed,115480,,,1
77062,21843,Directed,115481,,,1
77062,49215,Directed,115482,,,1
77062,49535,Directed,115483,,,1
77074,27006,Directed,115484,,,1
77074,49796,Directed,115485,,,1
77074,93817,Directed,115486,,,1
77074,72471,Directed,115487,,,1
77074,13055,Directed,115488,,,1
77074,36236,Directed,115489,,,1
77074,89255,Directed,115490,,,1
77074,81690,Directed,115491,,,1
77074,80122,Directed,115492,,,1
77074,108832,Directed,115493,,,1
77074,73704,Directed,115494,,,1
77074,59434,Directed,115495,,,1
77088,592,Directed,115496,,,1
77088,56972,Directed,115497,,,1
77088,31354,Directed,115498,,,1
77088,87074,Directed,115499,,,1
77088,106510,Directed,115500,,,1
77088,39629,Directed,115501,,,1
77088,92078,Directed,115502,,,1
77088,75824,Directed,115503,,,1
77088,69186,Directed,115504,,,1
77088,100638,Directed,115505,,,1
77088,32168,Directed,115506,,,1
77088,38194,Directed,115507,,,1
77088,81003,Directed,115508,,,1
77170,14253,Directed,115509,,,1
77170,75752,Directed,115510,,,1
77170,16295,Directed,115511,,,1
77170,44669,Directed,115512,,,1
77170,89115,Directed,115513,,,1
77170,15175,Directed,115514,,,1
77170,4572,Directed,115515,,,1
77170,69186,Directed,115516,,,1
77170,88845,Directed,115517,,,1
77179,41435,Directed,115518,,,1
77179,60297,Directed,115519,,,1
77179,107937,Directed,115520,,,1
77179,86667,Directed,115521,,,1
77179,15980,Directed,115522,,,1
77179,17282,Directed,115523,,,1
77179,94926,Directed,115524,,,1
77179,101285,Directed,115525,,,1
77205,5402,Directed,115526,,,1
77205,35230,Directed,115527,,,1
77205,57621,Directed,115528,,,1
77205,28887,Directed,115529,,,1
77205,17767,Directed,115530,,,1
77205,67944,Directed,115531,,,1
77205,97198,Directed,115532,,,1
77205,102157,Directed,115533,,,1
77205,89259,Directed,115534,,,1
77205,58390,Directed,115535,,,1
77205,12699,Directed,115536,,,1
77205,9216,Directed,115537,,,1
77205,101285,Directed,115538,,,1
77205,70214,Directed,115539,,,1
77205,82451,Directed,115540,,,1
77205,96061,Directed,115541,,,1
77205,10303,Directed,115542,,,1
77205,53910,Directed,115543,,,1
77205,63603,Directed,115544,,,1
77205,28821,Directed,115545,,,1
77205,79531,Directed,115546,,,1
77205,92298,Directed,115547,,,1
77205,72861,Directed,115548,,,1
77220,12595,Directed,115549,,,1
77220,79643,Directed,115550,,,1
77220,69437,Directed,115551,,,1
77220,4707,Directed,115552,,,1
77220,60622,Directed,115553,,,1
77220,67475,Directed,115554,,,1
77220,48887,Directed,115555,,,1
77235,99519,Directed,115556,,,1
77244,196,Directed,115557,,,1
77244,19139,Directed,115558,,,1
77244,33902,Directed,115559,,,1
77244,63575,Directed,115560,,,1
77244,64286,Directed,115561,,,1
77244,73704,Directed,115562,,,1
77244,820,Directed,115563,,,1
77244,63394,Directed,115564,,,1
77244,55747,Directed,115565,,,1
77244,71366,Directed,115566,,,1
77244,70179,Directed,115567,,,1
77244,65242,Directed,115568,,,1
77244,40023,Directed,115569,,,1
77244,19207,Directed,115570,,,1
77244,3158,Directed,115571,,,1
77244,3746,Directed,115572,,,1
77244,97897,Directed,115573,,,1
77244,43562,Directed,115574,,,1
77244,31260,Directed,115575,,,1
77244,21881,Directed,115576,,,1
77244,31215,Directed,115577,,,1
77244,86144,Directed,115578,,,1
77244,45672,Directed,115579,,,1
77244,55945,Directed,115580,,,1
77244,6074,Directed,115581,,,1
77244,39751,Directed,115582,,,1
77244,45222,Directed,115583,,,1
77244,59434,Directed,115584,,,1
77244,89020,Directed,115585,,,1
77263,27298,Directed,115586,,,1
77263,18372,Directed,115587,,,1
77263,58279,Directed,115588,,,1
77263,4064,Directed,115589,,,1
77263,69369,Directed,115590,,,1
77263,14563,Directed,115591,,,1
77263,17992,Directed,115592,,,1
77263,51763,Directed,115593,,,1
77263,75824,Directed,115594,,,1
77263,93693,Directed,115595,,,1
77263,89115,Directed,115596,,,1
77263,15175,Directed,115597,,,1
77263,69186,Directed,115598,,,1
77263,70666,Directed,115599,,,1
77263,19551,Directed,115600,,,1
77268,9388,Directed,115601,,,1
77268,27676,Directed,115602,,,1
77268,60287,Directed,115603,,,1
77268,87310,Directed,115604,,,1
77268,31354,Directed,115605,,,1
77268,91563,Directed,115606,,,1
77268,93091,Directed,115607,,,1
77268,64263,Directed,115608,,,1
77268,100345,Directed,115609,,,1
77268,5578,Directed,115610,,,1
77268,98971,Directed,115611,,,1
77268,2611,Directed,115612,,,1
77268,89659,Directed,115613,,,1
77268,66075,Directed,115614,,,1
77268,91586,Directed,115615,,,1
77268,70977,Directed,115616,,,1
77268,4064,Directed,115617,,,1
77268,42060,Directed,115618,,,1
77268,13799,Directed,115619,,,1
77268,75824,Directed,115620,,,1
77268,80671,Directed,115621,,,1
77268,16682,Directed,115622,,,1
77268,85713,Directed,115623,,,1
77268,42408,Directed,115624,,,1
77268,69516,Directed,115625,,,1
77268,61992,Directed,115626,,,1
77273,14882,Directed,115627,,,1
77273,17527,Directed,115628,,,1
77273,28514,Directed,115629,,,1
77273,44828,Directed,115630,,,1
77273,4946,Directed,115631,,,1
77273,105476,Directed,115632,,,1
77273,72227,Directed,115633,,,1
77273,69437,Directed,115634,,,1
77273,89115,Directed,115635,,,1
77273,89686,Directed,115636,,,1
77273,98292,Directed,115637,,,1
77273,107790,Directed,115638,,,1
77273,46252,Directed,115639,,,1
77273,89020,Directed,115640,,,1
77279,25418,Directed,115641,,,1
77279,40704,Directed,115642,,,1
77279,102585,Directed,115643,,,1
77279,96514,Directed,115644,,,1
77279,77410,Directed,115645,,,1
77279,82794,Directed,115646,,,1
77279,34763,Directed,115647,,,1
77279,72783,Directed,115648,,,1
77297,14482,Directed,115649,,,1
77297,48098,Directed,115650,,,1
77297,58454,Directed,115651,,,1
77297,63769,Directed,115652,,,1
77297,71164,Directed,115653,,,1
77297,71241,Directed,115654,,,1
77297,72861,Directed,115655,,,1
77297,34753,Directed,115656,,,1
77297,90207,Directed,115657,,,1
77297,55092,Directed,115658,,,1
77297,510,Directed,115659,,,1
77297,97198,Directed,115660,,,1
77297,79766,Directed,115661,,,1
77297,2042,Directed,115662,,,1
77297,6534,Directed,115663,,,1
77297,12019,Directed,115664,,,1
77297,85260,Directed,115665,,,1
77297,101685,Directed,115666,,,1
77297,74454,Directed,115667,,,1
77297,67467,Directed,115668,,,1
77297,75734,Directed,115669,,,1
77297,2930,Directed,115670,,,1
77297,56508,Directed,115671,,,1
77297,92298,Directed,115672,,,1
77297,30682,Directed,115673,,,1
77355,3094,Directed,115674,,,1
77355,12595,Directed,115675,,,1
77355,48887,Directed,115676,,,1
77355,60622,Directed,115677,,,1
77355,47273,Directed,115678,,,1
77355,68744,Directed,115679,,,1
77355,69437,Directed,115680,,,1
77355,11167,Directed,115681,,,1
77355,81795,Directed,115682,,,1
77374,3266,Directed,115683,,,1
77374,22799,Directed,115684,,,1
77374,26951,Directed,115685,,,1
77374,45222,Directed,115686,,,1
77374,47614,Directed,115687,,,1
77374,68093,Directed,115688,,,1
77374,72589,Directed,115689,,,1
77374,73039,Directed,115690,,,1
77374,93817,Directed,115691,,,1
77374,72471,Directed,115692,,,1
77374,106275,Directed,115693,,,1
77374,36236,Directed,115694,,,1
77374,107591,Directed,115695,,,1
77374,91205,Directed,115696,,,1
77374,30073,Directed,115697,,,1
77374,2042,Directed,115698,,,1
77374,59669,Directed,115699,,,1
77374,103075,Directed,115700,,,1
77374,8581,Directed,115701,,,1
77374,39291,Directed,115702,,,1
77374,97897,Directed,115703,,,1
77374,49535,Directed,115704,,,1
77374,83529,Directed,115705,,,1
77374,80122,Directed,115706,,,1
77374,84410,Directed,115707,,,1
77374,87673,Directed,115708,,,1
77374,16620,Directed,115709,,,1
77374,81751,Directed,115710,,,1
77374,108436,Directed,115711,,,1
77374,73704,Directed,115712,,,1
77374,87447,Directed,115713,,,1
77374,12670,Directed,115714,,,1
77374,18331,Directed,115715,,,1
77374,91721,Directed,115716,,,1
77401,62465,Directed,115717,,,1
77401,68315,Directed,115718,,,1
77401,29487,Directed,115719,,,1
77401,29061,Directed,115720,,,1
77401,101436,Directed,115721,,,1
77401,76819,Directed,115722,,,1
77401,45072,Directed,115723,,,1
77410,6527,Directed,115724,,,1
77410,11359,Directed,115725,,,1
77410,25418,Directed,115726,,,1
77410,31215,Directed,115727,,,1
77410,37878,Directed,115728,,,1
77410,39060,Directed,115729,,,1
77410,40704,Directed,115730,,,1
77410,70550,Directed,115731,,,1
77410,27802,Directed,115732,,,1
77410,76819,Directed,115733,,,1
77410,70179,Directed,115734,,,1
77410,89950,Directed,115735,,,1
77410,92985,Directed,115736,,,1
77410,101650,Directed,115737,,,1
77410,53951,Directed,115738,,,1
77410,79241,Directed,115739,,,1
77410,100377,Directed,115740,,,1
77410,82794,Directed,115741,,,1
77410,104395,Directed,115742,,,1
77410,100251,Directed,115743,,,1
77413,14855,Directed,115744,,,1
77413,60055,Directed,115745,,,1
77413,73771,Directed,115746,,,1
77413,31570,Directed,115747,,,1
77413,7104,Directed,115748,,,1
77413,105053,Directed,115749,,,1
77413,83578,Directed,115750,,,1
77413,24758,Directed,115751,,,1
77413,99941,Directed,115752,,,1
77413,106070,Directed,115753,,,1
77413,18055,Directed,115754,,,1
77413,78084,Directed,115755,,,1
77413,78459,Directed,115756,,,1
77413,99958,Directed,115757,,,1
77413,85320,Directed,115758,,,1
77413,69186,Directed,115759,,,1
77413,77494,Directed,115760,,,1
77413,64848,Directed,115761,,,1
77413,69516,Directed,115762,,,1
77413,30724,Directed,115763,,,1
77420,17085,Directed,115764,,,1
77420,51779,Directed,115765,,,1
77420,60287,Directed,115766,,,1
77420,66075,Directed,115767,,,1
77420,69186,Directed,115768,,,1
77420,98971,Directed,115769,,,1
77420,16773,Directed,115770,,,1
77420,49177,Directed,115771,,,1
77420,70977,Directed,115772,,,1
77420,98762,Directed,115773,,,1
77420,75913,Directed,115774,,,1
77420,75824,Directed,115775,,,1
77442,9216,Directed,115776,,,1
77442,11146,Directed,115777,,,1
77442,14666,Directed,115778,,,1
77442,15934,Directed,115779,,,1
77442,17346,Directed,115780,,,1
77442,28887,Directed,115781,,,1
77442,46929,Directed,115782,,,1
77442,55032,Directed,115783,,,1
77442,57577,Directed,115784,,,1
77442,64128,Directed,115785,,,1
77442,66299,Directed,115786,,,1
77442,11530,Directed,115787,,,1
77442,7631,Directed,115788,,,1
77442,61952,Directed,115789,,,1
77442,46752,Directed,115790,,,1
77442,97198,Directed,115791,,,1
77442,97893,Directed,115792,,,1
77442,29760,Directed,115793,,,1
77442,104242,Directed,115794,,,1
77442,15263,Directed,115795,,,1
77442,71763,Directed,115796,,,1
77442,210,Directed,115797,,,1
77442,72861,Directed,115798,,,1
77442,101285,Directed,115799,,,1
77442,66465,Directed,115800,,,1
77442,63769,Directed,115801,,,1
77442,96061,Directed,115802,,,1
77442,70440,Directed,115803,,,1
77442,23007,Directed,115804,,,1
77442,5312,Directed,115805,,,1
77442,18453,Directed,115806,,,1
77442,90058,Directed,115807,,,1
77442,67467,Directed,115808,,,1
77442,74941,Directed,115809,,,1
77442,30559,Directed,115810,,,1
77442,100928,Directed,115811,,,1
77442,98812,Directed,115812,,,1
77442,9869,Directed,115813,,,1
77442,32242,Directed,115814,,,1
77442,79531,Directed,115815,,,1
77442,56508,Directed,115816,,,1
77442,1557,Directed,115817,,,1
77442,92298,Directed,115818,,,1
77442,30682,Directed,115819,,,1
77442,101685,Directed,115820,,,1
77494,9838,Directed,115821,,,1
77494,13074,Directed,115822,,,1
77494,24758,Directed,115823,,,1
77494,40479,Directed,115824,,,1
77494,61497,Directed,115825,,,1
77494,68824,Directed,115826,,,1
77494,69186,Directed,115827,,,1
77494,67787,Directed,115828,,,1
77494,31570,Directed,115829,,,1
77494,20100,Directed,115830,,,1
77494,7104,Directed,115831,,,1
77494,105053,Directed,115832,,,1
77494,60460,Directed,115833,,,1
77494,64848,Directed,115834,,,1
77494,76794,Directed,115835,,,1
77494,106070,Directed,115836,,,1
77494,69437,Directed,115837,,,1
77494,70977,Directed,115838,,,1
77494,65112,Directed,115839,,,1
77494,101300,Directed,115840,,,1
77494,85320,Directed,115841,,,1
77494,86525,Directed,115842,,,1
77494,69516,Directed,115843,,,1
77498,22586,Directed,115844,,,1
77498,28600,Directed,115845,,,1
77498,48932,Directed,115846,,,1
77498,7256,Directed,115847,,,1
77498,28514,Directed,115848,,,1
77498,60460,Directed,115849,,,1
77498,11892,Directed,115850,,,1
77498,11167,Directed,115851,,,1
77498,22214,Directed,115852,,,1
77498,76517,Directed,115853,,,1
77498,69437,Directed,115854,,,1
77498,10622,Directed,115855,,,1
77498,98292,Directed,115856,,,1
77498,105285,Directed,115857,,,1
77498,74612,Directed,115858,,,1
77498,72191,Directed,115859,,,1
77498,68265,Directed,115860,,,1
77498,88259,Directed,115861,,,1
77498,48887,Directed,115862,,,1
77498,87943,Directed,115863,,,1
77626,12595,Directed,115864,,,1
77626,22038,Directed,115865,,,1
77626,47273,Directed,115866,,,1
77626,56775,Directed,115867,,,1
77626,67475,Directed,115868,,,1
77626,70636,Directed,115869,,,1
77626,63272,Directed,115870,,,1
77626,94867,Directed,115871,,,1
77626,60301,Directed,115872,,,1
77626,69708,Directed,115873,,,1
77626,65242,Directed,115874,,,1
77626,72012,Directed,115875,,,1
77626,94700,Directed,115876,,,1
77626,87480,Directed,115877,,,1
77626,72853,Directed,115878,,,1
77626,69437,Directed,115879,,,1
77626,3370,Directed,115880,,,1
77626,35251,Directed,115881,,,1
77626,48768,Directed,115882,,,1
77626,89020,Directed,115883,,,1
77631,26682,Directed,115884,,,1
77631,43744,Directed,115885,,,1
77631,70935,Directed,115886,,,1
77631,58279,Directed,115887,,,1
77631,78084,Directed,115888,,,1
77631,89121,Directed,115889,,,1
77632,3784,Directed,115890,,,1
77632,3953,Directed,115891,,,1
77632,39041,Directed,115892,,,1
77632,41705,Directed,115893,,,1
77632,43248,Directed,115894,,,1
77632,43259,Directed,115895,,,1
77632,59964,Directed,115896,,,1
77632,69186,Directed,115897,,,1
77632,69516,Directed,115898,,,1
77632,87310,Directed,115899,,,1
77632,5514,Directed,115900,,,1
77632,86482,Directed,115901,,,1
77632,58429,Directed,115902,,,1
77632,65242,Directed,115903,,,1
77632,7377,Directed,115904,,,1
77632,103433,Directed,115905,,,1
77632,83118,Directed,115906,,,1
77632,66075,Directed,115907,,,1
77632,72887,Directed,115908,,,1
77632,63350,Directed,115909,,,1
77632,79424,Directed,115910,,,1
77632,70977,Directed,115911,,,1
77632,16773,Directed,115912,,,1
77632,100345,Directed,115913,,,1
77632,44239,Directed,115914,,,1
77632,102662,Directed,115915,,,1
77632,101306,Directed,115916,,,1
77632,81230,Directed,115917,,,1
77632,68347,Directed,115918,,,1
77645,87310,Directed,115919,,,1
77645,104734,Directed,115920,,,1
77645,82926,Directed,115921,,,1
77645,94926,Directed,115922,,,1
77645,103433,Directed,115923,,,1
77645,69186,Directed,115924,,,1
77645,49014,Directed,115925,,,1
77645,97185,Directed,115926,,,1
77691,3176,Directed,115927,,,1
77691,17703,Directed,115928,,,1
77691,20100,Directed,115929,,,1
77691,35443,Directed,115930,,,1
77691,63872,Directed,115931,,,1
77691,103332,Directed,115932,,,1
77691,59600,Directed,115933,,,1
77691,107133,Directed,115934,,,1
77691,87712,Directed,115935,,,1
77691,107091,Directed,115936,,,1
77694,9869,Directed,115937,,,1
77694,47922,Directed,115938,,,1
77694,52558,Directed,115939,,,1
77694,28741,Directed,115940,,,1
77694,70852,Directed,115941,,,1
77694,24860,Directed,115942,,,1
77694,63364,Directed,115943,,,1
77694,83848,Directed,115944,,,1
77694,66465,Directed,115945,,,1
77694,1557,Directed,115946,,,1
77695,15434,Directed,115947,,,1
77695,56339,Directed,115948,,,1
77695,66187,Directed,115949,,,1
77695,69186,Directed,115950,,,1
77695,72853,Directed,115951,,,1
77695,97882,Directed,115952,,,1
77695,76193,Directed,115953,,,1
77695,7693,Directed,115954,,,1
77695,82926,Directed,115955,,,1
77695,97338,Directed,115956,,,1
77695,36236,Directed,115957,,,1
77695,78033,Directed,115958,,,1
77695,80817,Directed,115959,,,1
77695,77420,Directed,115960,,,1
77695,84172,Directed,115961,,,1
77695,57266,Directed,115962,,,1
77695,6293,Directed,115963,,,1
77695,8702,Directed,115964,,,1
77695,32224,Directed,115965,,,1
77695,94731,Directed,115966,,,1
77695,62907,Directed,115967,,,1
77695,22482,Directed,115968,,,1
77695,75824,Directed,115969,,,1
77695,69449,Directed,115970,,,1
77695,16773,Directed,115971,,,1
77695,8195,Directed,115972,,,1
77695,102408,Directed,115973,,,1
77695,69516,Directed,115974,,,1
77695,89115,Directed,115975,,,1
77790,4493,Directed,115976,,,1
77790,38377,Directed,115977,,,1
77790,99,Directed,115978,,,1
77790,43955,Directed,115979,,,1
77790,3784,Directed,115980,,,1
77790,68347,Directed,115981,,,1
77790,13629,Directed,115982,,,1
77790,51779,Directed,115983,,,1
77790,6326,Directed,115984,,,1
77790,70977,Directed,115985,,,1
77790,89115,Directed,115986,,,1
77790,42439,Directed,115987,,,1
77790,69186,Directed,115988,,,1
77790,108229,Directed,115989,,,1
77790,100168,Directed,115990,,,1
77790,40479,Directed,115991,,,1
77790,63350,Directed,115992,,,1
77790,80626,Directed,115993,,,1
77863,4707,Directed,115994,,,1
77863,13420,Directed,115995,,,1
77863,51139,Directed,115996,,,1
77863,52818,Directed,115997,,,1
77863,666,Directed,115998,,,1
77863,82926,Directed,115999,,,1
77863,92550,Directed,116000,,,1
77863,69708,Directed,116001,,,1
77863,95037,Directed,116002,,,1
77863,87848,Directed,116003,,,1
77863,33266,Directed,116004,,,1
77863,18590,Directed,116005,,,1
77863,99551,Directed,116006,,,1
77863,95017,Directed,116007,,,1
77863,69437,Directed,116008,,,1
77863,3370,Directed,116009,,,1
77863,51779,Directed,116010,,,1
77863,82364,Directed,116011,,,1
77863,62907,Directed,116012,,,1
77863,82522,Directed,116013,,,1
77863,103433,Directed,116014,,,1
77863,94731,Directed,116015,,,1
77863,48768,Directed,116016,,,1
77863,64690,Directed,116017,,,1
77863,21183,Directed,116018,,,1
77863,69186,Directed,116019,,,1
77863,24758,Directed,116020,,,1
77863,69516,Directed,116021,,,1
77863,95274,Directed,116022,,,1
77866,14770,Directed,116023,,,1
77866,44786,Directed,116024,,,1
77866,45153,Directed,116025,,,1
77866,57532,Directed,116026,,,1
77866,86251,Directed,116027,,,1
77866,55056,Directed,116028,,,1
77866,82890,Directed,116029,,,1
77866,21881,Directed,116030,,,1
77866,12499,Directed,116031,,,1
77866,55185,Directed,116032,,,1
77939,7875,Directed,116033,,,1
77939,8828,Directed,116034,,,1
77939,31116,Directed,116035,,,1
77939,46752,Directed,116036,,,1
77939,53499,Directed,116037,,,1
77939,56508,Directed,116038,,,1
77939,62212,Directed,116039,,,1
77939,62761,Directed,116040,,,1
77939,63769,Directed,116041,,,1
77939,84585,Directed,116042,,,1
77939,66465,Directed,116043,,,1
77939,97198,Directed,116044,,,1
77939,29760,Directed,116045,,,1
77939,39444,Directed,116046,,,1
77939,28566,Directed,116047,,,1
77939,8010,Directed,116048,,,1
77939,34753,Directed,116049,,,1
77939,102868,Directed,116050,,,1
77939,63364,Directed,116051,,,1
77939,49124,Directed,116052,,,1
77939,105428,Directed,116053,,,1
77939,69186,Directed,116054,,,1
77939,62129,Directed,116055,,,1
77939,72807,Directed,116056,,,1
77939,19619,Directed,116057,,,1
77939,14666,Directed,116058,,,1
77939,1557,Directed,116059,,,1
77939,10982,Directed,116060,,,1
77939,72861,Directed,116061,,,1
77987,15415,Directed,116062,,,1
77987,42064,Directed,116063,,,1
77987,48768,Directed,116064,,,1
77987,68478,Directed,116065,,,1
77987,94867,Directed,116066,,,1
77987,82926,Directed,116067,,,1
77987,31354,Directed,116068,,,1
77987,70847,Directed,116069,,,1
